allontanino;1
allontarmi;1
allor;1
allora;104
allucinazione;1
allung;4
allungando;1
allungasse;1
allungata;2
allungate;1
allungavasi;1
almen;3
almeno;25
alo;1
alquanto;5
alta;9
alte;6
alter;1
altera;1
alterano;1
alterata;1
alterato;2
alterazione;5
alterco;1
alterezza;1
alterigia;1
alternando;5
altero;6
altezza;9
altezze;2
alti;7
altissimo;1
alto;16
altra;44
altre;24
altres;1
altrettanti;2
altrettanto;4
altri;76
altrimenti;2
altro;134
altronde;8
altrove;5
altrui;1
alture;1
alz;35
alzando;19
alzandosi;5
alzar;1
alzare;8
alzarono;3
alzarsi;4
alzassi;1
alzata;6
alzate;3
alzato;6
alzava;1
alzavano;3
alzer;1
alzeranno;2
alzino;1
am;5
ama;11
amabile;1
amaca;4
amache;3
amando;3
amano;4
amante;1
amanti;2
amara;1
amaramente;1
amarci;2
amare;20
amareggiare;1
amarla;6
amarlo;1
amarmi;8
amaro;2
amarono;1
amarrate;1
amarti;3
amarvi;1
amasse;1
amassi;2
amata;7
amate;3
amati;1
amato;13
amava;24
amavano;1
amazzone;2
ambascie;1
ambe;18
ambizione;1
ambo;2
ambra;1
amer;4
amerei;1
ameresti;1
ami;9
amiamo;1
amica;1
amici;20
amicizia;3
amico;65
amicone;1
amino;1
ammainare;3
ammainate;3
ammainati;1
ammalata;4
ammalati;1
ammalato;11
ammaliare;1
ammaliato;5
ammassi;3
ammasso;2
ammazza;1
ammazzando;1
ammazzandogli;1
ammazzandomi;1
ammazzare;15
ammazzarla;1
ammazzarlo;1
ammazzarmela;1
ammazzarti;1
ammazzassi;1
ammazzate;1
ammazzati;3
ammazzato;4
ammazzer;2
ammazzerai;1
ammazzerebbe;1
ammazzi;1
ammazzino;1
ammazzo;2
ammettere;3
ammetterlo;5
ammetteva;3
ammetti;1
ammir;2
ammira;1
ammirabile;8
ammirabili;2
ammirando;1
ammirare;1
ammirarla;1
ammirarlo;1
ammiravano;1
ammirazione;11
ammisero;1
ammissibile;1
ammonticchiati;1
ammonticchiavano;1
ammucchiati;1
ammutol;3
amo;40
amor;22
amore;46
amori;1
amorosamente;2
ampia;4
ampiezza;1
ampio;6
amplessi;3
amplesso;1
analogo;1
ananassi;2
anca;1
anch;11
anche;96
anco;3
ancor;83
ancora;327
ancorata;1
ancorato;4
ancorotto;3
and;33
andando;3
andar;6
andarci;1
andare;20
andarono;2
andarsene;3
andartene;1
andarti;1
andarvene;1
andasse;4
andata;5
andate;11
andati;2
andato;4
andatura;1
andava;45
andavano;19
andavo;2
andiamo;24
andr;27
andrai;2
andranno;2
andrebbe;2
andrei;1
andremo;18
andrete;1
anela;1
anelante;8
anelanti;5
anelavano;2
anelito;1
anella;1
anelli;6
anello;3
anelo;1
angelica;1
anglo;2
angoli;5
angolo;9
angoscia;2
angosciarla;1
angoscie;5
anguilla;1
anguille;1
anima;39
animale;12
animali;3
animare;3
animarli;2
animata;1
animati;1
animato;4
animava;5
anime;2
animi;1
animo;4
annebbi;1
annegarti;1
annegati;3
annegato;3
annerita;1
anneriti;3
annerito;3
anni;36
annidati;3
annientare;1
anno;2
annoia;1
annoiare;1
annoiarsi;1
annoiarvi;1
annoiato;1
annotazioni;1
annunciatelo;1
annunciato;1
ansante;4
ansia;1
ansie;4
ansiet;8
ansimante;1
ansiosamente;7
antenna;1
antenne;3
antepongo;1
anteporla;2
antica;10
antiche;1
antichi;2
antichit;1
antico;9
antropofagi;1
anzi;7
anzich;29
anzitutto;1
apersero;2
aperte;3
aperti;5
aperto;13
apertura;1
appare;1
apparecchiava;1
apparecchiavano;1
apparente;1
apparenza;7
apparir;1
apparire;3
apparisca;1
apparisse;3
appariva;1
apparivano;2
apparizione;3
apparsa;2
appartenenti;1
appartenete;1
appartenevano;2
appartenga;1
appartengo;1
appartengono;2
appartiene;4
apparve;5
apparvero;2
appassionata;4
appassionatamente;2
appassionato;8
appassito;2
appella;1
appello;2
appena;60
appenderanno;1
appenderci;1
appendere;1
appendermi;2
appendice;1
appesa;1
appese;2
appeso;3
appestava;1
appetito;3
appi;9
appiattavano;1
appicc;1
appiccare;1
appiccarti;1
appiccarvi;1
appiccata;1
appiccato;2
appiccicata;1
appieno;1
appigliarono;1
applaudiva;1
applic;2
applicandovi;2
appoggi;6
appoggiando;3
appoggiandosi;4
appoggiarsi;1
appoggiata;4
appoggiate;1
appoggiati;1
appoggiato;6
appoggiava;1
appoggio;6
appollaiata;1
apporti;1
appositamente;2
appostarsi;1
appostate;1
appostati;1
appostava;1
appostavano;1
apprensione;1
appreso;1
appress;1
approd;1
approdai;1
approdar;1
approdare;17
approdarvi;1
approdato;8
approderanno;1
approderemo;4
approderete;1
approdi;3
approffittava;1
approfittando;3
approfittare;4
approfittarne;1
approfittassero;1
approfittate;1
approfittato;1
approfitteremo;1
approssimava;1
approvava;1
appuntamento;6
apr;25
aprendo;3
aprendosi;1
aprile;3
aprir;4
aprirci;1
aprire;2
aprirla;1
aprirmi;1
aprirono;1
aprirsi;4
aprissero;1
apriva;3
aprivano;4
aprivasi;3
aprono;1
aquila;7
aquile;4
arak;3
aranci;5
arazzi;1
archi;1
archibugiata;1
archibusate;1
architettata;1
architettura;1
arcione;6
arcuate;1
ard;6
arde;7
ardente;15
ardenti;8
arder;1
arderanno;1
ardere;3
ardermi;1
ardesse;5
ardeva;4
ardevagli;1
ardevano;1
ardir;7
ardiranno;4
ardire;6
ardirebbe;1
ardisce;1
ardisse;1
ardita;6
arditamente;14
ardite;1
arditi;2
ardito;7
ardiva;3
ardo;2
ardore;1
ardua;1
arecche;11
arenarlo;1
arenarsi;1
arenati;1
arenga;1
argano;2
argentati;1
argentea;1
argento;9
aria;37
aristocratiche;1
aristocratico;1
arm;4
arma;35
armacollo;2
armadio;1
armaiuoli;1
armamento;1
armando;4
armano;1
armare;4
armassero;1
armata;5
armate;1
armati;23
armato;15
armavano;2
arme;4
armi;99
armiamo;1
armoniosa;2
armonium;6
arrabbiati;2
arrabbiava;1
arrampic;2
arrampicandosi;3
arrampicanti;2
arrampicarono;1
arrampicarsi;4
arrampicato;1
arrampicava;1
arrampicher;1
arrampicheremo;1
arranca;1
arrancassero;1
arrancata;1
arrangolata;1
arrecava;1
arredata;4
arredate;1
arredato;1
arredi;1
arrembaggi;1
arrembaggio;3
arrendermi;2
arrendersi;2
arrese;1
arrest;70
arresta;3
arrestai;1
arrestando;1
arrestandolo;2
arrestandosi;9
arrestare;16
arrestarli;1
arrestarlo;3
arrestarmi;5
arrestarne;1
arrestarono;5
arrestarsi;9
arrestassero;2
arrestata;1
arrestati;2
arrestato;7
arrestava;2
arrestavano;2
arrester;4
arresterai;1
arresteranno;1
arresteremo;1
arricchire;1
arrider;1
arrischi;1
arrischiamo;1
arrischiare;5
arrischiarti;1
arrischiassimo;1
arrischiata;2
arrischiate;1
arrischiato;2
arrischiavano;1
arrischier;1
arrischio;1
arrivando;1
arrivare;3
arrivassero;1
arrivati;3
arrivato;5
arrivava;1
arrivederci;1
arriveranno;2
arriviamo;1
arrivo;4
arrossare;1
arrossate;2
arrossendo;3
arrossendosi;1
arrossi;1
arrossiva;1
arrostire;1
arrostisci;1
arrosto;2
arrotolati;1
arse;1
arsi;1
arso;1
arsure;1
arte;2
articolar;1
artigli;8
artigliere;1
artiglieri;17
artiglieria;5
artiglierie;20
artocarpi;4
artocarpo;3
artocarpus;1
ascelle;3
ascensione;1
ascensioni;2
asciugandosi;2
asciutte;1
asciutto;1
ascolt;1
ascolta;2
ascoltando;3
ascoltar;1
ascoltare;1
ascoltasse;1
ascoltato;5
ascoltava;2
ascolto;7
ascondono;1
asilo;1
aspa;1
asparagi;1
asperit;1
aspett;7
aspetta;19
aspettando;13
aspettandolo;1
aspettano;14
aspettar;5
aspettarci;3
aspettare;14
aspettarli;1
aspettarlo;2
aspettarmi;1
aspettarti;2
aspettassero;1
aspettassi;1
aspettate;4
aspettato;1
aspettava;17
aspettavano;4
aspetter;3
aspetterai;1
aspetteremo;1
aspetti;2
aspettiamo;5
aspetto;7
aspir;2
aspirando;1
aspirare;1
aspirasse;1
aspirava;1
asportare;1
assaggiare;2
assai;28
assal;2
assale;1
assalgono;1
assali;2
assalir;2
assalirci;1
assalire;5
assaliremo;1
assalirli;4
assalirlo;6
assalirmi;4
assalirono;4
assalirsi;1
assalita;2
assalito;4
assalitore;1
assalitori;2
assaliva;6
assalivano;9
assaltando;1
assaltare;3
assaltarli;1
assalti;4
assalto;24
assapora;1
assaporando;1
assaporare;1
assaporasse;3
assaporava;3
assassin;2
assassinare;5
assassinarono;1
assassinassero;1
assassinata;1
assassinate;1
assassinati;2
assassinato;3
assassini;4
assassinio;4
assassino;19
assedianti;1
assediarmi;1
assediati;2
assediato;1
assedio;2
assenza;2
asser;3
asserzioni;1
assetata;3
assetate;1
assetati;6
assetato;1
assicur;3
assicurando;2
assicurandoli;1
assicurandolo;2
assicurano;1
assicurare;4
assicurarlo;1
assicurarmene;1
assicurarmi;1
assicurarono;1
assicurarsene;1
assicurarsi;9
assicurarti;1
assicurarvelo;1
assicurarvi;1
assicurata;1
assicurate;1
assicurati;1
assicurato;11
assicurazione;1
assicuro;7
assieme;49
assise;1
assisero;1
assiso;1
assistei;1
assistere;1
assistito;3
associ;1
assoluta;5
assolutamente;4
assoluto;6
assordando;1
assordano;1
assordarti;1
assordi;1
assorta;1
assorto;2
assuefatta;1
assumere;1
assunto;1
asta;3
astro;4
astuta;1
astuti;4
astuto;2
astuzia;11
astuzie;4
atleta;1
atmosferico;1
atomi;1
atomo;1
atroce;12
atrocemente;16
atroci;5
attaccano;1
attaccarci;2
attaccare;2
attaccarlo;1
attaccarono;1
attaccata;1
attaccato;1
attaccher;1
attacchi;3
attacco;16
attap;2
atteggiamenti;1
atteggiamento;1
atteggiarono;1
attenda;1
attende;4
attendendo;1
attendere;4
attendeva;2
attendono;1
attentamente;32
attenti;1
attento;9
attenzione;14
attenzioni;4
atterr;3
atterrando;1
atterrare;1
atterrati;3
atterrato;9
atterrirla;1
atterrita;1
atterro;2
attesa;1
attese;1
attigua;1
attingeva;2
attinto;1
attir;5
attira;2
attirando;1
attirandomi;1
attirar;1
attirare;6
attirarlo;1
attirarmi;1
attirarsi;1
attirasse;3
attirassero;1
attirata;1
attirato;2
attiravano;1
attirerete;1
attitudine;1
attivamente;3
attive;1
attivit;1
attizza;1
atto;3
attonito;1
attorno;73
attraente;2
attrasse;1
attratto;1
attrattovi;1
attravers;9
attraversando;5
attraversare;2
attraversarono;2
attraversate;1
attraversato;4
attraversava;5
attraversavano;1
attraverso;24
attrezzatura;5
attrezzi;11
attrezzo;2
attribuisca;1
attribuiscono;1
attutite;1
audace;21
audacemente;9
audaci;2
audacia;26
augur;1
augurato;1
aumentando;1
aurora;1
austera;1
autorit;3
autorizzati;1
avanguardia;1
avanti;5
avanz;1
avanza;1
avanzamento;1
avanzando;3
avanzandosi;4
avanzano;1
avanzare;12
avanzarono;1
avanzarsi;2
avanzate;1
avanzato;1
avanzava;14
avanzavano;6
avanzavasi;1
avanzi;6
avaria;1
avariame;1
avariati;2
avarie;2
avea;16
avean;1
aveano;3
avendo;2
avendone;1
aver;171
averci;3
avere;51
avergli;5
averla;14
averle;2
averli;4
averlo;15
avermi;5
averne;2
averti;1
avervi;2
avesse;85
avessero;14
avessi;23
avessimo;5
aveste;1
avete;55
aveva;254
avevan;1
avevano;71
avevasi;1
avevate;1
avevi;3
avevo;6
avidamente;7
avide;3
avidi;1
avidit;1
avorio;5
avr;41
avrai;22
avranno;19
avrebbe;88
avrebbero;15
avrei;31
avremo;9
avreste;2
avresti;3
avrete;16
avuta;1
avutala;1
avute;1
avuto;35
avvallamenti;2
avvampando;1
avvamparono;1
avvampava;3
avvantaggiandosi;1
avvelena;1
avvelenare;1
avvelenarono;1
avvelenarti;1
avvelenata;3
avvelenate;1
avvelenati;1
avvelenato;1
avvelenatori;2
avvenenza;1
avvenga;1
avvenimenti;6
avvenire;18
avveniva;1
avvenne;8
avvent;5
avventando;3
avventarli;1
avventarsi;9
avventati;2
avventato;2
avventava;3
avventossi;2
avventura;4
avventurandosi;1
avventure;1
avventuriera;1
avventuriere;6
avventurieri;2
avventuriero;3
avvenuta;1
avvenuto;6
avverarsi;1
avverasse;1
avverr;2
avversit;1
avvertire;2
avviandosi;1
avvic;1
avvicin;32
avvicina;4
avvicinando;2
avvicinandosi;29
avvicinarci;1
avvicinare;2
avvicinarglisi;1
avvicinarono;2
avvicinarsi;23
avvicinasse;2
avvicinatevi;1
avvicinato;5
avvicinava;11
avvicinavano;4
avviciner;1
avvicineranno;1
avvicini;2
avviciniamo;1
avvicinino;1
avvicino;1
avvicinossi;3
avvide;1
avviluppare;1
avvilupparti;1
avviluppati;2
avviluppato;1
avviluppava;1
avvinghi;1
avvisare;1
avvisata;1
avvisati;1
avvisato;1
avviso;7
avviticchiandosi;1
avvolgevano;1
avvolse;1
avvolsero;1
avvolta;3
avvolti;4
avvolto;2
avvoltola;1
avvoltolandosi;1
avvoltolava;1
azione;1
azzard;1
azzuffarti;1
azzuffava;1
azzuffavano;2
azzurra;2
azzurre;1
azzurri;8
azzurrini;1
azzurro;6
azzurrognolo;1
babirussa;16
babordo;6
baci;7
baciando;1
baciare;1
baciarono;1
baciato;1
bacino;1
bacio;12
bada;7
badando;1
badare;3
bagagli;2
bagaglio;1
baglior;1
bagliori;2
bagn;2
bagna;2
bagnando;1
bagnandolo;1
bagnata;1
bagnate;1
bagnati;2
bagnato;1
bagnavano;1
baia;20
baie;1
baionetta;10
baionette;15
bal;1
balance;1
balbett;7
balcone;1
balen;7
balenante;2
balenar;4
balenare;1
balenato;1
balenava;2
balenavagli;1
balenavano;3
baleni;3
baleno;7
balia;2
balsami;1
baluardo;1
balz;6
balzando;2
balzar;1
balzare;1
balzarono;1
balzava;1
balzavano;1
balzi;1
balzo;9
bamb;12
bambini;1
banani;2
banano;3
banchetti;1
banchetto;1
banchi;10
banco;2
banda;21
bande;1
banderuola;1
bandiera;34
bandiere;2
bandita;1
banditi;1
bandito;4
bandoliera;1
baracca;6
baratro;3
barba;5
barca;1
barcaccia;1
barcaiuolo;1
barcoll;3
barcollando;3
barcollava;1
bardati;1
barile;2
bariletto;1
barili;1
barilotto;1
barocche;1
barocco;1
barometro;1
baronetto;62
baroni;1
barra;6
barricarmi;2
barricata;8
barricate;4
barricati;1
barricato;1
barricherai;1
barricheranno;1
barrichiamoci;1
barriera;8
barriere;2
base;2
bassa;13
bassi;2
basso;3
bast;4
basta;5
bastano;1
bastante;1
bastanti;1
bastare;2
bastata;2
bastato;8
bastava;12
bastavano;1
baster;4
basterai;1
basterebbe;1
bastioni;5
bastoni;2
batt;8
battaglia;17
battaglie;6
battaglione;1
battaglioni;2
battano;1
battelli;1
battello;1
battemmo;1
battendo;10
battendoli;1
batter;5
batterci;1
battere;19
battergli;1
batteria;15
batterie;28
batterono;4
battesse;1
batteva;16
battevano;6
battevi;1
batti;1
battiamo;1
battimani;1
battista;1
battiti;7
battito;3
battitore;1
battitori;7
batto;3
battono;4
battuta;3
battute;5
battuti;9
battuto;18
bava;2
bavaglio;3
beandosi;1
beccaio;1
beccheggi;2
beccheggiando;1
beccheggiava;1
becco;2
beefsteak;2
beffarda;2
beffardamente;5
beffardo;6
beffato;2
bei;4
bel;21
bell;11
bella;45
bellamente;1
belle;3
bellezza;6
bellezze;3
belli;2
bello;12
belva;27
belve;3
belzoino;1
ben;100
bench;15
bene;108
benedetta;1
benediva;1
benefica;1
benefico;1
benissimo;4
benone;1
bens;7
beone;1
bere;20
berr;3
berranno;3
berrebbe;2
berremo;1
berretti;1
berrettino;1
berretto;2
bersagliano;1
bersaglio;1
bestemmi;1
bestemmia;12
bestemmiando;16
bestemmianti;1
bestemmiato;1
bestemmiatore;1
bestemmiava;5
bestemmiavano;1
bestemmie;2
bestia;4
betel;1
beva;2
bevanda;3
bevande;1
beve;3
bevessi;1
bevete;8
bevette;2
beveva;1
beviamo;2
bevitori;2
bevuto;4
bianca;10
biancastra;4
bianche;3
biancheggiante;1
bianchi;8
bianco;17
bicchiere;7
bicchieri;5
bidang;1
bieco;2
bigit;1
bilanciere;1
bionda;1
biondi;5
biondo;2
birbante;5
birbona;1
birbone;2
bisogna;40
bisognava;12
bisogner;11
bisognerebbe;1
bisogno;35
bivalvi;1
bizzarra;3
bizzarramente;1
bizzarri;3
bizzarria;2
bizzarrie;2
bizzarro;2
boa;1
bocca;24
boccaporti;2
boccaporto;17
boccata;1
bocche;6
boccone;3
bocconi;1
boia;2
bolle;3
bollirmi;1
bollivagli;1
bomba;3
bombard;1
bombardamento;5
bombardarci;2
bombardare;3
bombardata;1
bombardate;1
bombardati;1
bombardato;2
bombardatori;1
bombardavano;1
bombardi;1
bombe;22
bompresso;4
bonariamente;1
bonario;1
bordata;2
bordate;5
bordeggia;1
bordeggiando;1
bordeggiare;1
bordi;3
bordo;72
bornese;1
boscaglia;1
boscaglie;4
boscelli;1
boschetto;1
boschi;30
bosco;3
boscose;1
boscoso;1
botti;10
botticella;1
bottiglia;8
bottiglie;10
bottino;2
botto;4
bottone;1
bracchi;4
bracci;1
braccia;144
braccialetti;1
bracciata;1
braccio;28
bracconiere;2
bracconieri;1
braciere;1
bragia;2
brama;1
bramata;1
branco;1
brancolando;2
branda;2
brande;1
brandelli;1
brandisse;1
brandiva;1
brandivano;1
brani;10
brano;9
brav;5
bravacci;1
bravaccio;1
bravamente;8
bravata;2
brave;1
bravi;2
bravo;11
breccia;3
breccie;1
breve;31
brevemente;4
brezza;5
brezze;1
brigante;4
brigantino;21
brigata;1
briglia;2
briglie;5
brill;1
brilla;4
brillante;3
brillanti;4
brillar;1
brillare;4
brillato;4
brillava;13
brillavano;11
brillavi;1
briller;2
brindare;1
brindato;4
brindisi;10
brindo;1
britannica;3
brividi;7
brivido;5
broccatello;1
broncio;1
brontol;1
brontolava;4
brontolio;2
bronzi;3
bronzo;2
brucia;1
bruciapelo;2
bruciare;2
bruciarla;1
bruciarlo;1
bruciato;1
bruciava;3
bruciavano;1
brucio;1
brune;1
brunite;2
brusca;1
bruscamente;33
bruschi;1
brusco;3
brutale;5
brutalmente;4
bruti;1
brutta;1
bruttati;1
bu;4
buca;1
bue;1
bufera;1
buffi;2
buffo;1
buia;1
buio;3
buon;26
buona;23
buone;3
buoni;8
buono;7
burla;4
burlarmi;2
burlarsi;1
burlone;1
burrasca;2
burrascosa;4
buscarci;1
buscarsi;1
buscarti;1
bussare;1
bussava;1
bussola;5
busticino;1
buttar;1
buttare;1
c;9
cabina;26
cabine;3
caccerebbe;1
cacci;15
caccia;53
cacciando;6
cacciandosele;1
cacciandosi;9
cacciano;3
cacciar;2
cacciare;15
cacciarlo;1
cacciarmi;1
cacciarono;4
cacciarsi;8
cacciarti;2
cacciate;2
cacciati;4
cacciato;13
cacciator;1
cacciatore;9
cacciatori;21
cacciatrice;6
cacciava;3
cacciavano;1
caccie;2
caccier;1
caccierai;1
caccieremo;1
cacciossi;1
cada;2
cadavere;7
cadaveri;44
cadde;29
caddero;10
caddi;4
cade;1
cadendo;3
cadenti;5
cadenzato;1
cader;3
cadere;47
cadetto;3
cadeva;1
cadevano;7
cadono;3
cadr;9
cadranno;5
cadremo;2
cadrete;1
caduta;12
cadute;2
caduti;4
caduto;7
cagion;1
cagiona;1
cagionanti;1
cagionare;1
cagionata;1
cagionato;1
cagione;1
cal;1
calamaio;1
calamus;1
calanca;1
calar;4
calare;1
calarono;1
calasse;1
calata;2
calate;2
calato;2
calava;1
calavano;2
calc;2
calcagna;6
calcandosi;1
calcassi;1
calcato;1
calci;3
calcio;2
calcolando;2
calcolato;4
calda;1
caldaia;1
caldane;1
calde;1
caldi;1
caldo;2
cale;1
calibri;1
calibro;3
calici;1
caligine;5
caliginosa;1
caliginose;1
calligrafia;1
calm;1
calma;22
calmante;1
calmare;6
calmarlo;1
calmarsi;2
calmatevi;1
calmo;18
calorosamente;1
calpest;1
calpesta;1
calpestai;1
calpestando;3
calpestandosi;1
calpestare;3
calpestata;1
calpestate;1
calpestavano;1
calpestio;2
calumato;1
calzoncini;1
calzoni;1
cambiare;1
cambiata;1
cambio;1
camera;3
camerata;4
camerati;2
camicia;1
camini;2
camino;3
cammin;3
cammina;1
camminando;6
camminano;1
camminar;2
camminare;8
camminasse;1
camminatore;3
camminava;3
camminavano;2
camminiamo;1
cammino;15
campagna;7
campana;1
campeggiava;4
campi;2
campione;1
campioni;6
campo;10
camuffati;1
camuffato;1
canaglia;7
canaglie;4
canale;1
canap;2
cancellata;1
cancellate;1
cancellato;1
cancellavano;1
canceller;2
cancelleremo;1
cancellino;1
cancello;3
candida;2
cane;18
canfora;4
cangerebbero;1
cangi;5
cangiamento;4
cangiando;13
cangiano;1
cangiar;2
cangiare;6
cangiarono;1
cangiasse;1
cangiata;4
cangiate;1
cangiati;1
cangiato;7
cangiava;3
cangiavano;1
cani;34
canna;9
canne;3
canneti;3
cannocchiale;2
cannocchiali;4
cannonata;3
cannonate;4
cannone;100
cannoneggi;1
cannoneggiamento;4
cannoneggiarci;1
cannoneggiare;2
cannoni;112
cannoniera;40
cannoniere;3
cannonneggiamento;1
canoa;24
canotto;2
cantar;1
cantare;7
cantava;4
cantine;2
canto;9
canzoni;2
caos;1
cap;2
capace;100
capaci;26
capacitarsi;1
capanna;38
capanne;8
capannuccia;1
capelli;33
capello;3
capi;9
capirai;1
capirsi;2
capisce;1
capisci;9
capisco;3
capit;5
capitai;1
capitale;2
capitanati;1
capitano;111
capitarci;2
capitare;5
capitarti;1
capitarvi;1
capitasse;1
capitata;1
capitava;1
capitavano;1
capite;6
capiter;1
capitolare;1
capitombolano;1
capitombolare;1
capiva;7
capo;113
capocchia;1
capolino;5
caporale;15
capovolgerla;1
capovolta;1
capovolte;1
cappa;1
cappello;2
cappio;2
capricci;3
capriccio;10
capricciosi;1
capriccioso;1
capriolo;1
cara;19
carabina;60
carabine;34
caramente;2
carattere;1
caratteri;1
caratterizza;1
carbon;2
carbone;4
carboni;9
carcame;1
carcassa;2
carcere;1
cardini;1
care;5
carezza;1
carezzevole;2
cari;12
caric;3
carica;10
caricando;3
caricandosi;1
caricare;1
caricarlo;1
caricati;2
caricato;3
caricatosi;1
caricava;1
caricavano;3
cariche;2
carichi;1
carico;8
carnagione;2
carne;17
carnefice;1
carneficina;4
carni;9
carnificine;1
carnivori;2
caro;6
carpentieri;2
carretta;1
carriera;17
carta;16
carte;2
cartone;1
cartucciera;1
casa;21
casacca;1
casaccio;4
casi;2
caso;26
casotto;2
casse;1
cassero;2
cassetti;1
cassetto;1
castagno;1
castani;1
castello;5
cataclisma;1
cataplasma;2
catastrofe;6
catena;6
catene;13
catinelle;1
cattiva;3
cattivi;1
cattivo;6
catturare;1
catturato;1
causa;6
causare;1
causarvi;1
causati;1
causato;1
cautamente;3
cautela;1
cavalcata;2
cavalcava;1
cavalcioni;1
cavaliere;23
cavalieri;7
cavaliero;2
cavalla;1
cavalleresco;1
cavalleria;1
cavalli;16
cavallo;48
cavar;1
cavarsi;1
cavernosa;1
cavi;1
cavo;3
cavoli;2
cavolo;3
ce;2
ceda;1
cede;1
ceder;2
cedere;8
cedertela;1
cedette;3
cedettero;1
cedeva;2
cedevano;2
cedi;1
cediamo;1
cedri;1
ceduto;3
celata;4
celato;4
celebri;1
celebrit;1
celere;2
celerit;4
celeste;5
celesti;2
celiando;1
cena;5
cenare;1
cenci;1
cenere;5
ceneri;1
cenno;23
cent;1
centesima;1
centimetro;1
centinaia;13
centinaio;7
cento;90
centocinquanta;3
centrale;1
centro;5
centuplicarsi;1
centuplicata;1
centuplicate;2
centuplicato;1
centuplicava;1
ceppi;8
cerata;1
cerc;10
cerca;9
cercami;1
cercando;49
cercandoci;1
cercandola;1
cercandolo;1
cercano;2
cercar;7
cercare;9
cercarlo;2
cercarne;1
cercarono;3
cercarvi;1
cercasse;18
cercassero;3
cercata;1
cercate;4
cercato;1
cercator;1
cercatore;1
cercatori;3
cercava;29
cercavano;5
cercher;3
cercherai;1
cercheranno;2
cercherei;2
cerchi;2
cerchia;1
cerchiamo;11
cerchio;10
cerco;1
cero;1
certa;13
certamente;11
certe;6
certezza;6
certi;7
certissimo;2
certo;17
cervella;10
cervello;7
cervi;1
cervo;3
cesellati;1
cespugli;64
cespuglio;16
cespugliose;1
cess;2
cessano;1
cessarono;2
cessasse;5
cessata;2
cessato;2
cessava;4
cesser;1
ch;6
champagne;1
che;4936
checch;3
chi;84
chiacchiere;1
chiam;9
chiama;10
chiamai;2
chiamala;1
chiamando;2
chiamandoli;1
chiamano;5
chiamare;10
chiamarla;2
chiamarli;2
chiamarlo;1
chiamarsi;8
chiamarvi;1
chiamasi;1
chiamasse;2
chiamata;3
chiamate;7
chiamati;1
chiamato;6
chiamava;19
chiamavano;9
chiamavi;1
chiamavo;1
chiamer;2
chiami;2
chiamino;1
chiamo;2
chiara;4
chiaramente;7
chiare;1
chiarissimo;1
chiaro;11
chiaror;3
chiarore;7
chiave;1
chiazzato;1
chicchessia;1
chiede;3
chieder;2
chiedere;3
chiedermi;1
chiedesse;3
chiedessi;1
chiedete;1
chiedetemelo;2
chiedeva;3
chiedevano;1
chiedi;1
chiediamo;1
chiedimi;1
chiedo;5
chiedono;3
chiese;91
chiesero;3
chiesto;1
chiglia;2
chilogrammi;3
chilometri;2
chilometro;2
chin;4
china;1
chine;1
chinese;8
chinesi;2
chiodo;1
chioschi;1
chiosco;33
chitarra;1
chiudendo;5
chiudendogli;1
chiudere;6
chiuderei;1
chiudesse;1
chiudevano;2
chiunque;1
chiusa;1
chiuse;10
chiusero;2
chiusi;5
chiuso;2
ci;324
cibarsene;1
cibo;3
cicatrice;1
cicatrizzata;1
cicloni;1
cieca;1
ciecamente;5
ciechi;3
cieco;2
cielo;18
ciglia;1
ciglio;3
ciglione;2
cignale;2
cignali;1
cigolanti;1
cigolii;1
ciliege;1
cima;14
cime;6
cimentarsi;2
ciminiera;9
cimitero;1
cinese;1
cingendo;1
cingetela;1
cingeva;1
cinquanta;20
cinquantina;5
cinque;24
cinquecento;3
cinquemila;1
cinse;1
cinta;3
cinto;1
cintola;8
cintura;3
circa;2
circond;2
circonda;1
circondando;1
circondandolo;2
circondano;1
circondare;2
circondarono;2
circondarsi;1
circondassero;1
circondata;5
circondate;1
circondati;5
circondato;8
circondava;1
circondavano;2
circonder;1
circonderanno;1
circonferenza;1
circostante;1
circostanti;4
citt;7
cittadella;3
civetta;1
civile;1
classe;1
clipper;1
clown;1
co;1
cocenti;1
coda;8
codardi;4
codardo;3
codesta;1
coffe;3
cogli;44
cogliendo;1
cogliere;2
coi;84
col;165
colante;1
colarlo;1
colato;2
colei;12
coll;53
colla;172
colle;126
collegano;1
collera;15
collerica;2
collerico;1
collezione;1
collisioni;1
collo;39
colloc;2
collocata;1
collocati;1
colloquio;2
colma;3
colme;1
colmer;2
colmo;1
colomba;1
colombi;1
coloni;2
colonia;12
colonie;1
colonna;5
colonnati;1
colonne;5
colono;1
color;9
colorati;1
colore;6
colori;3
colorito;1
coloro;29
colossale;13
colossali;3
colosso;2
colp;3
colpa;1
colpendo;1
colpevole;1
colpevoli;2
colpi;49
colpire;4
colpirono;2
colpisce;1
colpita;1
colpito;4
colpivano;1
colpo;80
colse;1
coltelli;1
coltello;1
coltivandosi;1
coltivata;1
coltivato;1
coltivava;1
colui;13
com;1
comand;16
comanda;4
comandando;1
comandante;29
comandanti;1
comandata;1
comandato;2
comandava;3
comandavano;1
comander;2
comandi;5
comando;28
combatta;1
combattendo;2
combattenti;18
combattere;2
combatterli;1
combattimento;17
come;607
comicamente;1
cominci;14
comincia;6
cominciamo;1
cominciando;1
cominciano;2
cominciare;9
cominciarono;9
cominciasse;3
